股票代码,股票简称,个股热度[20250708],个股热度排名[20250708],market_code,code,最新价,最新涨跌幅
002306.SZ,*ST云网,2612.5,3282,33,002306,1.98,1.020408163
603076.SH,乐惠国际,2612.5,3281,17,603076,30.51,0.527182867
000401.SZ,冀东水泥,2611.5,3284,33,000401,4.56,0.884955752
600064.SH,南京高科,2611.5,3283,17,600064,7.88,-0.126742712
688238.SH,和元生物,2610.0,3286,17,688238,6.73,4.66562986
831689.BJ,克莱特,2610.0,3285,151,831689,45.67,0.461944567
600755.SH,厦门国贸,2607.5,3287,17,600755,6.18,0.815660685
600675.SH,中华企业,2606.0,3288,17,600675,3.04,2.013422819
688469.SH,芯联集成,2605.5,3289,17,688469,4.69,0
300953.SZ,震裕科技,2604.0,3290,33,300953,94.37,1.724695483
300938.SZ,信测标准,2601.5,3291,33,300938,22.35,0.721045516
000739.SZ,普洛药业,2601.0,3292,33,000739,14.35,0.631136045
601921.SH,浙版传媒,2598.5,3293,17,601921,8.04,0.124533001
603070.SH,万控智造,2598.0,3294,17,603070,13.74,1.777777778
002589.SZ,瑞康医药,2597.5,3295,33,002589,3,1.01010101
603739.SH,蔚蓝生物,2597.0,3296,17,603739,13.44,0.523560209
600169.SH,太原重工,2594.5,3298,17,600169,2.5,1.214574899
600984.SH,建设机械,2594.5,3297,17,600984,3.32,2.153846154
688343.SH,云天励飞,2593.5,3299,17,688343,48.05,1.13660282
688347.SH,华虹公司,2591.5,3300,17,688347,54.09,0.111049417
301556.SZ,托普云农,2591.0,3301,33,301556,92.55,-0.888841294
002032.SZ,苏泊尔,2590.5,3303,33,002032,51.83,-0.613614573
603191.SH,望变电气,2590.5,3302,17,603191,12.85,0.07788162
300466.SZ,赛摩智能,2588.0,3305,33,300466,10.27,0.983284169
603007.SH,*ST花王,2588.0,3304,22,603007,4.8,-0.621118012
600985.SH,淮北矿业,2587.0,3307,17,600985,11.52,0.435919791
835305.BJ,*ST云创,2587.0,3306,151,835305,,
601139.SH,深圳燃气,2586.0,3308,17,601139,6.43,0.31201248
603097.SH,江苏华辰,2585.5,3309,17,603097,22.2,1.185050137
000498.SZ,山东路桥,2584.0,3310,33,000498,5.99,0.503355705
688757.SH,胜科纳米,2583.5,3311,17,688757,26.52,0.037721614
300667.SZ,必创科技,2582.5,3312,33,300667,15.63,1.7578125
002849.SZ,威星智能,2579.5,3313,33,002849,15.02,0.066622252
002388.SZ,ST新亚,2576.0,3314,33,002388,4.68,2.183406114
300521.SZ,爱司凯,2569.0,3316,33,300521,24.28,1.760268231
600058.SH,五矿发展,2569.0,3315,17,600058,7.81,0.904392765
601598.SH,中国外运,2568.0,3317,17,601598,5.17,-0.385356455
002663.SZ,普邦股份,2564.5,3320,33,002663,1.92,1.052631579
603348.SH,文灿股份,2564.5,3319,17,603348,20.87,0.578313253
603816.SH,顾家家居,2564.5,3318,17,603816,24.5,0.245499182
300861.SZ,美畅股份,2562.0,3321,33,300861,14.49,0.905292479
002169.SZ,智光电气,2561.5,3323,33,002169,6.59,0.764525994
002918.SZ,蒙娜丽莎,2561.5,3322,33,002918,8.5,1.311084625
001229.SZ,魅视科技,2560.0,3324,33,001229,33.62,0.870087009
301613.SZ,新铝时代,2559.0,3325,33,301613,51.78,1.629048086
300235.SZ,方直科技,2557.0,3326,33,300235,11.13,0.7239819
600587.SH,新华医疗,2554.0,3328,17,600587,15.14,0.198544011
600885.SH,宏发股份,2554.0,3327,17,600885,23.06,1.496478873
603291.SH,联合水务,2553.5,3329,17,603291,11.69,0.171379606
600820.SH,隧道股份,2550.5,3331,17,600820,6.2,0.161550889
688063.SH,派能科技,2550.5,3330,17,688063,46.64,2.980790461
600696.SH,*ST岩石,2550.0,3332,22,600696,6.43,0.46875
300933.SZ,中辰股份,2547.5,3333,33,300933,7.76,0.910273082
603168.SH,莎普爱思,2547.0,3334,17,603168,7.76,0.779220779
002111.SZ,威海广泰,2545.5,3335,33,002111,10.53,0.862068966
600935.SH,华塑股份,2544.0,3336,17,600935,2.45,0.823045267
002823.SZ,凯中精密,2543.0,3339,33,002823,14.01,0.863930886
300270.SZ,中威电子,2543.0,3338,33,300270,8.19,-0.727272727
301589.SZ,诺瓦星云,2543.0,3337,33,301589,150.95,0.445834442
301552.SZ,科力装备,2542.5,3340,33,301552,38.67,2.572944297
000622.SZ,恒立退,2541.0,3341,37,000622,0.15,0
605208.SH,永茂泰,2535.5,3342,17,605208,12.91,0.859375
603829.SH,洛凯股份,2534.0,3343,17,603829,17.21,0
301135.SZ,瑞德智能,2533.5,3344,33,301135,27.07,2.537878788
002420.SZ,毅昌科技,2531.5,3345,33,002420,6.44,0.940438871
002290.SZ,禾盛新材,2529.5,3346,33,002290,31.33,1.588845655
000951.SZ,中国重汽,2526.5,3347,33,000951,17.9,1.072840203
600853.SH,龙建股份,2525.0,3349,17,600853,3.58,0.845070423
603511.SH,爱慕股份,2525.0,3348,17,603511,16.36,1.804604854
002772.SZ,众兴菌业,2523.0,3350,33,002772,8.05,-0.247831475
600636.SH,*ST国化,2522.0,3351,22,600636,8.41,1.570048309
002597.SZ,金禾实业,2519.0,3352,33,002597,23.57,1.551055579
600218.SH,全柴动力,2518.0,3353,17,600218,9.09,0.776053215
300486.SZ,东杰智能,2516.0,3354,33,300486,8.27,0.486026731
600712.SH,南宁百货,2515.5,3355,17,600712,5.85,0.171232877
000430.SZ,ST张家界,2509.5,3356,33,000430,8.11,-0.612745098
002419.SZ,天虹股份,2508.0,3357,33,002419,5.43,0.369685767
301139.SZ,元道通信,2507.5,3359,33,301139,26.63,2.265745008
688072.SH,拓荆科技,2507.5,3358,17,688072,162.11,-0.356506239
001379.SZ,腾达科技,2507.0,3361,33,001379,20.75,1.268911664
301156.SZ,美农生物,2507.0,3360,33,301156,19.29,-0.464396285
600420.SH,国药现代,2501.5,3362,17,600420,10.88,0.184162063
002732.SZ,燕塘乳业,2500.0,3363,33,002732,17.25,1.351351351
001300.SZ,三柏硕,2499.0,3364,33,001300,13.82,2.218934911
300892.SZ,品渥食品,2498.5,3366,33,300892,34.17,0.588754784
605555.SH,德昌股份,2498.5,3365,17,605555,15.88,0.69752695
002888.SZ,惠威科技,2497.5,3367,33,002888,18.38,2.111111111
600691.SH,阳煤化工,2497.0,3368,17,600691,2.43,0.829875519
688567.SH,孚能科技,2494.5,3369,17,688567,13.88,0.434153401
605289.SH,罗曼股份,2493.0,3370,17,605289,33.54,2.287282708
002746.SZ,仙坛股份,2491.0,3371,33,002746,5.89,0.170068027
002321.SZ,华英农业,2490.0,3372,33,002321,2.41,0.836820084
002548.SZ,金新农,2489.0,3374,33,002548,3.86,0
002659.SZ,凯文教育,2489.0,3373,33,002659,5.12,1.185770751
002719.SZ,麦趣尔,2488.0,3375,33,002719,9.16,-0.434782609
600325.SH,华发股份,2486.5,3376,17,600325,4.95,0.814663951
600866.SH,星湖科技,2486.0,3377,17,600866,7.17,0
603221.SH,爱丽家居,2483.5,3379,17,603221,11.28,0.088731145
603317.SH,天味食品,2483.5,3378,17,603317,11.29,0.355555556
837748.BJ,路桥信息,2481.0,3380,151,837748,66.93,-1.151971644
300428.SZ,立中集团,2480.0,3382,33,300428,18.18,2.422535211
603788.SH,宁波高发,2480.0,3381,17,603788,15.75,1.416613007
002357.SZ,富临运业,2478.5,3383,33,002357,9.69,1.253918495
002022.SZ,科华生物,2478.0,3385,33,002022,6.42,1.582278481
300109.SZ,新开源,2478.0,3384,33,300109,16.86,1.079136691
301163.SZ,宏德股份,2477.5,3386,33,301163,26.08,2.596380803
300482.SZ,万孚生物,2476.0,3387,33,300482,21.58,0.699953336
603915.SH,国茂股份,2473.5,3388,17,603915,13.86,1.167883212
300894.SZ,火星人,2473.0,3389,33,300894,12.96,1.013250195
002267.SZ,陕天然气,2472.5,3390,33,002267,7.79,0.128534704
300656.SZ,民德电子,2470.0,3391,33,300656,27.05,0.707371556
600731.SH,湖南海利,2469.5,3392,17,600731,7.18,-0.277777778
300841.SZ,康华生物,2469.0,3393,33,300841,64.17,1.679607035
603173.SH,福斯达,2468.0,3394,17,603173,37.17,1.75198467
002622.SZ,皓宸医疗,2467.5,3395,33,002622,2.88,1.766784452
600829.SH,人民同泰,2459.5,3397,17,600829,7.48,0.268096515
603181.SH,皇马科技,2459.5,3396,17,603181,13.18,0.075930144
300812.SZ,易天股份,2459.0,3398,33,300812,22.72,0.309050773
300950.SZ,德固特,2458.0,3400,33,300950,,
600055.SH,万东医疗,2458.0,3399,17,600055,17.36,0
603270.SH,金帝股份,2457.0,3401,17,603270,24.95,0.726685507
300241.SZ,瑞丰光电,2456.0,3403,33,300241,5.77,1.76366843
600486.SH,扬农化工,2456.0,3402,17,600486,57.96,-1.646020703
301386.SZ,未来电器,2455.0,3404,33,301386,22.64,1.479157329
603687.SH,大胜达,2454.0,3405,17,603687,7.61,0.928381963
000019.SZ,深粮控股,2451.5,3406,33,000019,6.78,-0.147275405
301268.SZ,铭利达,2451.0,3407,33,301268,19.37,3.251599147
000848.SZ,承德露露,2450.5,3408,33,000848,9.24,0.544069641
300979.SZ,华利集团,2449.5,3410,33,300979,53.74,1.722506152
605228.SH,神通科技,2449.5,3409,17,605228,12.06,0.58381985
002561.SZ,徐家汇,2446.0,3411,33,002561,8.56,0.351699883
301161.SZ,唯万密封,2443.0,3412,33,301161,23.28,2.105263158
300532.SZ,今天国际,2442.5,3414,33,300532,12.2,2.092050209
301080.SZ,百普赛斯,2442.5,3413,33,301080,68.98,1.26247798
688680.SH,海优新材,2441.5,3415,17,688680,46.99,3.274725275
000697.SZ,ST炼石,2441.0,3417,33,000697,8.06,1.639344262
300147.SZ,ST香雪,2441.0,3416,33,300147,8.31,0.362318841
600676.SH,交运股份,2440.5,3418,17,600676,4.71,0.212765957
301607.SZ,富特科技,2438.5,3419,33,301607,37.02,0.899427637
301592.SZ,六九一二,2437.0,3420,33,301592,140.81,0.127995449
002033.SZ,丽江股份,2436.5,3421,33,002033,8.79,0
688146.SH,中船特气,2436.0,3422,17,688146,29.64,-0.033726813
603233.SH,大参林,2435.5,3423,17,603233,17.08,1.545778835
002869.SZ,金溢科技,2434.0,3426,33,002869,23.12,1.13735783
301363.SZ,美好医疗,2434.0,3425,33,301363,18.17,-0.27442371
600865.SH,百大集团,2434.0,3424,17,600865,9.12,0.662251656
002081.SZ,金螳螂,2433.5,3427,33,002081,3.6,0.558659218
002839.SZ,张家港行,2431.5,3428,33,002839,4.7,-0.634249471
600874.SH,创业环保,2431.0,3429,17,600874,6.11,0.163934426
300375.SZ,鹏翎股份,2430.0,3430,33,300375,4.99,0.402414487
300869.SZ,康泰医学,2429.5,3431,33,300869,14.85,1.573187415
603237.SH,五芳斋,2428.5,3432,17,603237,17.09,0.825958702
002011.SZ,盾安环境,2428.0,3433,33,002011,11.85,0
688153.SH,唯捷创芯,2422.5,3434,17,688153,31,3.195739015
001367.SZ,海森药业,2421.0,3435,33,001367,23.33,-1.01824353
603066.SH,音飞储存,2418.0,3436,17,603066,12.08,-0.165289256
601900.SH,南方传媒,2417.0,3437,17,601900,15.57,-1.268230818
002959.SZ,小熊电器,2416.0,3438,33,002959,47.11,-0.232952139
603590.SH,康辰药业,2415.5,3440,17,603590,34.7,1.78938105
688396.SH,华润微,2415.5,3439,17,688396,46.88,2.135076253
002728.SZ,特一药业,2413.5,3441,33,002728,8.67,0.813953488
600528.SH,中铁工业,2412.5,3442,17,600528,7.45,0.134408602
300951.SZ,博硕科技,2412.0,3443,33,300951,32.91,-0.060734892
603055.SH,台华新材,2411.5,3444,17,603055,9.34,1.965065502
300771.SZ,智莱科技,2410.5,3445,33,300771,12.5,-0.398406375
002572.SZ,索菲亚,2409.5,3447,33,002572,13.94,-0.143266476
002879.SZ,长缆科技,2409.5,3446,33,002879,15.42,0.390625
688363.SH,华熙生物,2407.0,3448,17,688363,51.39,1.923839746
000059.SZ,华锦股份,2406.5,3449,33,000059,5.35,0
688066.SH,航天宏图,2406.0,3450,17,688066,19.21,0.57591623
002140.SZ,东华科技,2403.0,3451,33,002140,9.27,0.433369447
000793.SZ,ST华闻,2402.5,3452,33,000793,2.64,0.380228137
688037.SH,芯源微,2401.0,3454,17,688037,107.31,-0.73080481
833346.BJ,威贸电子,2401.0,3453,151,833346,30.48,3.956343793
600618.SH,氯碱化工,2398.0,3455,17,600618,9.7,0.622406639
002003.SZ,伟星股份,2397.0,3458,33,002003,10.69,-0.093457944
601666.SH,平煤股份,2397.0,3457,17,601666,7.52,0.133155792
603006.SH,联明股份,2397.0,3456,17,603006,12.19,0.994200497
301581.SZ,黄山谷捷,2394.0,3460,33,301581,53.64,1.283987915
603239.SH,浙江仙通,2394.0,3459,17,603239,15.5,0.845803513
002644.SZ,佛慈制药,2393.5,3461,33,002644,8.45,0.118483412
300822.SZ,贝仕达克,2393.0,3462,33,300822,18.99,2.151694459
001313.SZ,粤海饲料,2388.5,3464,33,001313,7.88,1.025641026
600638.SH,新黄浦,2388.5,3463,17,600638,5.96,0.675675676
601038.SH,一拖股份,2388.0,3465,17,601038,13.14,0.458715596
002524.SZ,光正眼科,2387.0,3466,33,002524,4.54,1.565995526
300332.SZ,天壕能源,2386.5,3468,33,300332,5.1,0.393700787
603983.SH,丸美生物,2386.5,3467,17,603983,42.1,-0.09492169
300194.SZ,福安药业,2385.0,3469,33,300194,4.39,0.457665904
600894.SH,广日股份,2384.5,3470,17,600894,10.77,0.46641791
001201.SZ,东瑞股份,2383.5,3471,33,001201,16.36,-0.365408039
000950.SZ,重药控股,2379.0,3472,33,000950,5.09,0.394477318
000151.SZ,中成股份,2378.0,3473,33,000151,12.57,0.079617834
300969.SZ,恒帅股份,2375.5,3474,33,300969,64.97,1.041990669
600778.SH,友好集团,2372.0,3475,17,600778,6.49,1.090342679
301011.SZ,华立科技,2371.5,3476,33,301011,27.9,2.272727273
300770.SZ,新媒股份,2369.0,3477,33,300770,40.85,-0.195455656
688362.SH,甬矽电子,2368.0,3478,17,688362,28.49,1.100070972
300654.SZ,世纪天鸿,2367.0,3479,33,300654,10.35,1.272015656
688711.SH,宏微科技,2366.5,3480,17,688711,17.79,4.095962551
601949.SH,中国出版,2362.5,3481,17,601949,6.75,0.596125186
003007.SZ,直真科技,2361.5,3482,33,003007,30.08,1.211305518
688778.SH,厦钨新能,2359.0,3483,17,688778,46.98,-0.233595243
002628.SZ,成都路桥,2358.5,3485,33,002628,4.39,-0.227272727
603113.SH,金能科技,2358.5,3484,17,603113,7.29,1.109570042
002941.SZ,新疆交建,2357.0,3487,33,002941,11.14,0.270027003
300176.SZ,鸿特科技,2357.0,3486,33,300176,7.07,1
603211.SH,晋拓股份,2355.0,3489,17,603211,17.86,0.960994912
688023.SH,安恒信息,2355.0,3488,17,688023,52.18,2.959747435
300471.SZ,厚普股份,2352.5,3490,33,300471,10.45,1.259689922
603779.SH,威龙股份,2350.5,3491,17,603779,7.55,-0.132275132
603183.SH,建研院,2348.0,3492,17,603183,4.33,1.643192488
301032.SZ,新柴股份,2347.0,3494,33,301032,13.06,1.555209953
600071.SH,凤凰光学,2347.0,3493,17,600071,21.09,1.884057971
000571.SZ,新大洲A,2346.5,3495,33,000571,4.61,2.672605791
600616.SH,金枫酒业,2346.0,3496,17,600616,5.66,0.354609929
002863.SZ,今飞凯达,2345.5,3497,33,002863,5.18,1.171875
301172.SZ,君逸数码,2345.0,3498,33,301172,21,2.99166258
600573.SH,惠泉啤酒,2342.5,3499,17,600573,12.4,0.161550889
000751.SZ,锌业股份,2341.5,3500,33,000751,3.21,1.261829653
002451.SZ,摩恩电气,2339.5,3501,33,002451,7.14,0.421940928
301571.SZ,国科天成,2339.0,3502,33,301571,48.29,0.604166667
600389.SH,江山股份,2338.5,3503,17,600389,19.72,-0.904522613
301025.SZ,读客文化,2337.0,3504,33,301025,10.89,1.396648045
000928.SZ,中钢国际,2336.0,3505,33,000928,6.28,0.641025641
002641.SZ,公元股份,2334.0,3507,33,002641,4.18,1.210653753
301052.SZ,果麦文化,2334.0,3506,33,301052,41.75,-0.071804691
300998.SZ,宁波方正,2333.0,3508,33,300998,26.1,0.19193858
001216.SZ,华瓷股份,2329.5,3510,33,001216,13.61,0.220913108
603126.SH,中材节能,2329.5,3509,17,603126,6.31,0.477707006
688120.SH,华海清科,2329.0,3511,17,688120,112.36,-0.124444444
603060.SH,国检集团,2327.5,3513,17,603060,6.64,1.684532925
688234.SH,天岳先进,2327.5,3512,17,688234,56.9,1.26357003
000692.SZ,惠天热电,2327.0,3515,33,000692,3.71,0.27027027
688519.SH,南亚新材,2327.0,3514,17,688519,44.89,4.443927408
002243.SZ,力合科创,2326.5,3516,33,002243,8.1,0.746268657
688281.SH,华秦科技,2322.0,3517,17,688281,58.82,2.509585221
002875.SZ,安奈儿,2321.5,3518,33,002875,15.86,0
688332.SH,中科蓝讯,2318.5,3519,17,688332,101.12,0.566882148
600928.SH,西安银行,2317.5,3520,17,600928,4.1,-0.966183575
603997.SH,继峰股份,2317.0,3521,17,603997,12.11,0.331400166
603038.SH,华立股份,2315.0,3523,17,603038,14.4,0.911002102
688392.SH,骄成超声,2315.0,3522,17,688392,70.98,2.690972222
300313.SZ,*ST天山,2314.0,3525,33,300313,7.6,0.529100529
603789.SH,*ST星农,2314.0,3524,22,603789,5.64,2.173913043
301047.SZ,义翘神州,2313.0,3526,33,301047,68.09,0.206033848
600012.SH,皖通高速,2312.0,3527,17,600012,17.01,0.117716304
300448.SZ,浩云科技,2311.5,3528,33,300448,6.65,1.681957187
002062.SZ,宏润建设,2311.0,3530,33,002062,4.81,1.263157895
301107.SZ,瑜欣电子,2311.0,3529,33,301107,30.55,2.345058626
300275.SZ,梅安森,2308.5,3531,33,300275,13.01,1.959247649
600956.SH,新天绿能,2308.0,3532,17,600956,7.76,0.258397933
301188.SZ,力诺药包,2307.5,3534,33,301188,20.68,2.68123138
301528.SZ,多浦乐,2307.5,3533,33,301528,55.38,2.555555556
603717.SH,天域生物,2306.0,3535,17,603717,7.46,0.539083558
002596.SZ,海南瑞泽,2303.5,3536,33,002596,3.82,1.866666667
300294.SZ,博雅生物,2303.0,3538,33,300294,26.14,0.693374422
301046.SZ,能辉科技,2303.0,3537,33,301046,20.88,2.907836373
000605.SZ,渤海股份,2302.0,3539,33,000605,7.18,-0.139082058
301318.SZ,维海德,2301.0,3540,33,301318,33.74,1.443174985
601369.SH,陕鼓动力,2299.5,3541,17,601369,9.05,0.667408231
002807.SZ,江阴银行,2299.0,3542,33,002807,4.91,0
002538.SZ,司尔特,2296.5,3544,33,002538,5.25,1.351351351
600425.SH,青松建化,2296.5,3543,17,600425,3.79,0.530503979
833284.BJ,灵鸽科技,2293.5,3545,151,833284,30.4,1.367122374
000638.SZ,*ST万方,2293.0,3546,33,000638,4.57,3.393665158
603279.SH,景津装备,2292.0,3547,17,603279,14.93,1.151761518
601568.SH,北元集团,2291.5,3548,17,601568,4.22,1.199040767
603176.SH,汇通集团,2291.0,3549,17,603176,5.02,2.240325866
002393.SZ,力生制药,2290.5,3551,33,002393,19.37,0.20693223
003032.SZ,*ST传智,2290.5,3550,33,003032,6.64,0.911854103
688583.SH,思看科技,2288.5,3552,17,688583,94.9,1.62775755
600628.SH,新世界,2285.0,3553,17,600628,7.37,0.545702592
300648.SZ,星云股份,2284.0,3554,33,300648,33.5,1.025331725
300404.SZ,博济医药,2283.5,3555,33,300404,9.69,0.62305296
002096.SZ,易普力,2283.0,3556,33,002096,12.67,1.117318436
003020.SZ,立方制药,2282.0,3558,33,003020,22.51,0.535953551
300107.SZ,建新股份,2282.0,3557,33,300107,7.88,0.638569604
603633.SH,徕木股份,2279.0,3559,17,603633,8.87,0.566893424
301148.SZ,嘉戎技术,2275.0,3560,33,301148,24.75,-1.472929936
300415.SZ,伊之密,2272.5,3562,33,300415,20.39,1.44278607
688020.SH,方邦股份,2272.5,3561,17,688020,39.93,2.727038847
600426.SH,华鲁恒升,2272.0,3563,17,600426,21.67,0.18492834
605056.SH,咸亨国际,2267.0,3564,17,605056,15.55,-0.384368994
603222.SH,济民健康,2266.5,3565,17,603222,6.68,0.149925037
600888.SH,新疆众和,2266.0,3567,17,600888,6.95,1.164483261
688249.SH,晶合集成,2266.0,3566,17,688249,20.04,1.31445905
002867.SZ,周大生,2265.5,3569,33,002867,13.23,0.992366412
300566.SZ,激智科技,2265.5,3568,33,300566,19.23,2.287234043
300540.SZ,蜀道装备,2264.5,3573,33,300540,16.88,-0.530347672
301151.SZ,冠龙节能,2264.5,3572,33,301151,17.7,0.056529112
301393.SZ,昊帆生物,2264.5,3571,33,301393,52.76,1.598305411
603886.SH,元祖股份,2264.5,3570,17,603886,13.17,0.152091255
600715.SH,文投控股,2264.0,3574,17,600715,2.29,0.881057269
300407.SZ,凯发电气,2263.5,3575,33,300407,10.78,1.890359168
300588.SZ,熙菱信息,2262.5,3576,33,300588,15.1,0.599600266
000931.SZ,中关村,2262.0,3578,33,000931,5.49,0.733944954
603357.SH,设计总院,2262.0,3577,17,603357,8.5,0.710900474
000404.SZ,长虹华意,2260.5,3579,33,000404,7.32,0.687757909
300711.SZ,广哈通信,2257.0,3580,33,300711,22.28,0.951517898
002653.SZ,海思科,2254.0,3583,33,002653,42.56,-0.351205807
600694.SH,大商股份,2254.0,3582,17,600694,19.02,0.210748156
688598.SH,金博股份,2254.0,3581,17,688598,25.62,3.892944039
600539.SH,狮头股份,2251.0,3584,17,600539,11.23,1.445347787
300411.SZ,金盾股份,2247.5,3585,33,300411,12.2,0.164203612
301221.SZ,光庭信息,2247.0,3586,33,301221,50.94,2.125100241
000761.SZ,本钢板材,2246.5,3587,33,000761,3.8,1.333333333
603286.SH,日盈电子,2245.5,3588,17,603286,28.16,0.607359771
000902.SZ,新洋丰,2245.0,3589,33,000902,14.07,0.715819613
002775.SZ,文科股份,2244.5,3590,33,002775,3.87,2.380952381
300741.SZ,华宝股份,2242.0,3591,33,300741,18.86,1.945945946
688102.SH,斯瑞新材,2240.5,3592,17,688102,13.76,2.91697831
600333.SH,长春燃气,2239.5,3593,17,600333,4.92,0.819672131
001215.SZ,千味央厨,2238.0,3595,33,001215,28.89,0.767352633
600827.SH,百联股份,2238.0,3594,17,600827,9.18,0.327868852
603117.SH,万林物流,2237.5,3596,17,603117,6.05,-0.493421053
301631.SZ,壹连科技,2237.0,3597,33,301631,81.63,1.783042394
601928.SH,凤凰传媒,2234.0,3598,17,601928,11.83,-0.084459459
603901.SH,永创智能,2233.0,3601,17,603901,10.33,0.486381323
605108.SH,同庆楼,2233.0,3600,17,605108,19.02,0.36939314
920088.BJ,科力股份,2233.0,3599,151,920088,40.33,0.398307194
002035.SZ,华帝股份,2232.5,3603,33,002035,6.36,0.473933649
300610.SZ,晨化股份,2232.5,3602,33,300610,11.87,0.338123415
300135.SZ,宝利国际,2231.0,3604,33,300135,4.01,0.501253133
688050.SH,爱博医疗,2229.5,3605,17,688050,68.7,0.940346753
002242.SZ,九阳股份,2227.5,3606,33,002242,9.62,0.838574423
603206.SH,嘉环科技,2227.0,3607,17,603206,17,0.472813239
300845.SZ,捷安高科,2226.5,3609,33,300845,11.07,0.727934486
603368.SH,柳药集团,2226.5,3608,17,603368,17.13,0.116890707
301180.SZ,万祥科技,2225.0,3610,33,301180,14.85,2.697095436
603958.SH,哈森股份,2224.0,3611,17,603958,17.85,0.790513834
300141.SZ,和顺电气,2223.5,3613,33,300141,9.57,0.949367089
301299.SZ,卓创资讯,2223.5,3612,33,301299,63.38,2.789490756
002128.SZ,电投能源,2218.5,3614,33,002128,19.92,-0.100300903
002209.SZ,达意隆,2217.0,3615,33,002209,12.7,0.474683544
600455.SH,博通股份,2216.5,3616,17,600455,28.29,-0.211640212
301300.SZ,远翔新材,2215.5,3617,33,301300,37.58,1.403130059
300932.SZ,三友联众,2213.0,3618,33,300932,11.98,0.587741394
