股票代码,股票简称,最新涨跌幅,收盘价:前复权[20250623],market_code,code
688569.SH,铁科轨道,0.550826239,20.08,17,688569
600114.SH,东睦股份,-1.036013814,20.06,17,600114
300357.SZ,我武生物,0.703164239,20.05,33,300357
301002.SZ,崧盛股份,4.32066632,20.04,33,301002
873679.BJ,前进科技,2.192758797,20.04,151,873679
000550.SZ,江铃汽车,-0.149551346,20.03,33,000550
603210.SH,泰鸿万立,0.95766129,20.03,17,603210
603360.SH,百傲化学,1.419158642,20.01,17,603360
301122.SZ,采纳股份,1.936799185,20,33,301122
600771.SH,广誉远,0.857719475,19.99,17,600771
301505.SZ,苏州规划,-0.348953141,19.99,33,301505
920068.BJ,天工股份,0.15037594,19.98,151,920068
003023.SZ,彩虹集团,3.632589517,19.97,33,003023
301015.SZ,百洋医药,1.165737456,19.96,33,301015
830896.BJ,旺成科技,0.60483871,19.96,151,830896
300493.SZ,润欣科技,1.37195122,19.95,33,300493
300818.SZ,耐普矿机,1.890648952,19.94,33,300818
871642.BJ,通易航天,4.07310705,19.93,151,871642
688015.SH,交控科技,2.467866324,19.93,17,688015
872392.BJ,佳合科技,1.89258312,19.92,151,872392
000985.SZ,大庆华科,-2.258222877,19.91,33,000985
832225.BJ,利通科技,4.29769392,19.9,151,832225
001333.SZ,光华股份,1.583248212,19.89,33,001333
001222.SZ,源飞宠物,0.302571861,19.89,33,001222
688523.SH,航天环宇,3.060165975,19.87,17,688523
833454.BJ,同心传动,4.195070792,19.87,151,833454
601579.SH,会稽山,0.761035008,19.86,17,601579
300960.SZ,通业科技,1.79395182,19.86,33,300960
600498.SH,烽火通信,1.326530612,19.86,17,600498
300743.SZ,天地数码,-0.351405622,19.85,33,300743
300572.SZ,安车检测,0.100857287,19.85,33,300572
688225.SH,亚信安全,3.441084463,19.84,17,688225
001230.SZ,劲旅环境,1.018848701,19.83,33,001230
001379.SZ,腾达科技,1.380368098,19.83,33,001379
603733.SH,仙鹤股份,0.202326758,19.81,17,603733
688722.SH,同益中,-0.251889169,19.8,17,688722
688251.SH,井松智能,0.457084815,19.78,17,688251
300653.SZ,正海生物,1.801338137,19.78,33,300653
300578.SZ,会畅通讯,1.228249744,19.78,33,300578
603611.SH,诺力股份,0.712830957,19.78,17,603611
300340.SZ,科恒股份,-4.215116279,19.77,33,300340
300880.SZ,迦南智能,0.764915859,19.76,33,300880
301055.SZ,张小泉,4.772004242,19.76,33,301055
603215.SH,比依股份,3.89064143,19.76,17,603215
605507.SH,国邦医药,-1.250625313,19.74,17,605507
301012.SZ,扬电科技,-0.754147813,19.74,33,301012
688249.SH,晶合集成,1.7019082,19.72,17,688249
301113.SZ,雅艺科技,2.602811036,19.71,33,301113
300790.SZ,宇瞳光学,2.924281984,19.71,33,300790
688750.SH,金天钛业,1.49330587,19.71,17,688750
605016.SH,百龙创园,1.80878553,19.7,17,605016
836720.BJ,吉冈精密,0.613496933,19.68,151,836720
600521.SH,华海药业,6.324324324,19.67,17,600521
688671.SH,碧兴物联,3.31056227,19.66,17,688671
001311.SZ,多利科技,0.255102041,19.65,33,001311
300840.SZ,酷特智能,0.050942435,19.64,33,300840
688570.SH,天玛智控,0.976863753,19.64,17,688570
605186.SH,健麾信息,1.449275362,19.6,17,605186
603677.SH,奇精机械,1.871101871,19.6,17,603677
600148.SH,长春一东,4.761904762,19.58,17,600148
001380.SZ,华纬科技,0.256278831,19.56,33,001380
688737.SH,中自科技,1.399688958,19.56,17,688737
002128.SZ,电投能源,1.033057851,19.56,33,002128
002393.SZ,力生制药,1.297353399,19.52,33,002393
301172.SZ,君逸数码,3.062302006,19.52,33,301172
002273.SZ,水晶光电,2.252488214,19.52,33,002273
603075.SH,热威股份,1.773604591,19.51,17,603075
605179.SH,一鸣食品,0.567010309,19.51,17,605179
873833.BJ,美心翼申,0.360267627,19.5,151,873833
000948.SZ,南天信息,6.444565811,19.49,33,000948
601698.SH,中国卫通,1.725039205,19.46,17,601698
300983.SZ,尤安设计,1.726844584,19.44,33,300983
834475.BJ,三友科技,2.917771883,19.4,151,834475
002932.SZ,明德生物,1.837270341,19.4,33,002932
603000.SH,人民网,0.989583333,19.39,17,603000
300864.SZ,南大环境,2.10748156,19.38,33,300864
836942.BJ,恒立钻具,3.085106383,19.38,151,836942
000975.SZ,山金国际,1.148825065,19.37,33,000975
600415.SH,小商品城,2.164730729,19.35,17,600415
300415.SZ,伊之密,0.2593361,19.33,33,300415
301185.SZ,鸥玛软件,2.167019027,19.33,33,301185
605336.SH,帅丰电器,0.363636364,19.32,17,605336
837663.BJ,明阳科技,2.224576271,19.3,151,837663
603712.SH,七一二,0.468505986,19.3,17,603712
688351.SH,微电生理,4.439631835,19.29,17,688351
688295.SH,中复神鹰,2.010582011,19.28,17,688295
300430.SZ,诚益通,2.88307528,19.27,33,300430
301046.SZ,能辉科技,3.769520732,19.27,33,301046
300815.SZ,玉禾田,0.837696335,19.26,33,300815
300873.SZ,海晨股份,1.905770249,19.25,33,300873
300119.SZ,瑞普生物,0.260416667,19.25,33,300119
832885.BJ,星辰科技,12.910798122,19.24,151,832885
300710.SZ,万隆光电,4.225352113,19.24,33,300710
603826.SH,坤彩科技,1.104100946,19.23,17,603826
300813.SZ,泰林生物,1.853813559,19.23,33,300813
688006.SH,杭可科技,2.232854864,19.23,17,688006
301158.SZ,德石股份,2.725815072,19.22,33,301158
300390.SZ,天华新能,5.436573311,19.2,33,300390
001231.SZ,农心科技,0.576217915,19.2,33,001231
300122.SZ,智飞生物,0.893796004,19.19,33,300122
000681.SZ,视觉中国,0.893796004,19.19,33,000681
002095.SZ,生意宝,4.182509506,19.18,33,002095
300861.SZ,美畅股份,4.013015184,19.18,33,300861
301381.SZ,赛维时代,1.64281929,19.18,33,301381
603918.SH,金桥信息,2.678093198,19.17,17,603918
002213.SZ,大为股份,10,19.14,33,002213
301238.SZ,瑞泰新材,6.277777778,19.13,33,301238
605100.SH,华丰股份,1.163405605,19.13,17,605100
301515.SZ,港通医疗,2.795698925,19.12,33,301515
300251.SZ,光线传媒,0.790722193,19.12,33,300251
920167.BJ,同享科技,-0.983946142,19.12,151,920167
603958.SH,哈森股份,3.52303523,19.1,17,603958
600861.SH,北京人力,-1.495616297,19.1,17,600861
837023.BJ,芭薇股份,2.522812668,19.1,151,837023
300602.SZ,飞荣达,2.911051213,19.09,33,300602
603595.SH,东尼电子,0.473684211,19.09,17,603595
836247.BJ,华密新材,2.580645161,19.08,151,836247
603127.SH,昭衍新药,1.923076923,19.08,17,603127
002430.SZ,杭氧股份,0.262743037,19.08,33,002430
600161.SH,天坛生物,-0.365726228,19.07,17,600161
603261.SH,*ST立航,3.25203252,19.05,22,603261
601136.SH,首创证券,1.16834838,19.05,17,601136
688163.SH,赛伦生物,1.708489055,19.05,17,688163
603585.SH,苏利股份,2.365591398,19.04,17,603585
300207.SZ,欣旺达,3.369565217,19.02,33,300207
301359.SZ,东南电子,2.093397746,19.02,33,301359
002747.SZ,埃斯顿,1.009564293,19.01,33,002747
000029.SZ,深深房A,-0.989583333,19.01,33,000029
300606.SZ,金太阳,0.210970464,19,33,300606
300398.SZ,飞凯材料,1.225359616,19,33,300398
605255.SH,天普股份,-0.314795383,19,17,605255
603721.SH,*ST天择,1.334044824,18.99,22,603721
688518.SH,联赢激光,2.761234434,18.98,17,688518
871857.BJ,泓禧科技,3.829321663,18.98,151,871857
603365.SH,水星家纺,-4.143506822,18.97,17,603365
603310.SH,巍华新材,0.95795636,18.97,17,603310
603353.SH,和顺石油,6.997742664,18.96,17,603353
870299.BJ,灿能电力,2.045209903,18.96,151,870299
003005.SZ,竞业达,0.583554377,18.96,33,003005
688069.SH,德林海,1.717659689,18.95,17,688069
601858.SH,中国科传,0.851516764,18.95,17,601858
002857.SZ,三晖电气,3.608529251,18.95,33,002857
300938.SZ,信测标准,0.798296966,18.94,33,300938
688590.SH,新致软件,4.182718767,18.93,17,688590
300962.SZ,中金辐照,4.010989011,18.93,33,300962
002859.SZ,洁美科技,2.827623709,18.91,33,002859
600301.SH,华锡有色,0.799573561,18.91,17,600301
300461.SZ,田中精机,2.382241473,18.91,33,300461
430300.BJ,辰光医疗,4.136789851,18.88,151,430300
300987.SZ,川网传媒,0.909090909,18.87,33,300987
600835.SH,上海机电,1.017675415,18.86,17,600835
002734.SZ,利民股份,3.400987383,18.85,33,002734
301082.SZ,久盛电气,2.112676056,18.85,33,301082
871694.BJ,中裕科技,7.045454545,18.84,151,871694
000738.SZ,航发控制,0.856989823,18.83,33,000738
605108.SH,同庆楼,-0.317628375,18.83,17,605108
000762.SZ,西藏矿业,1.509433962,18.83,33,000762
605338.SH,巴比食品,0.426666667,18.83,17,605338
688066.SH,航天宏图,4.555555556,18.82,17,688066
003038.SZ,鑫铂股份,2.227050516,18.82,33,003038
688303.SH,大全能源,2.11611503,18.82,17,688303
873152.BJ,天宏锂电,1.894964808,18.82,151,873152
600602.SH,云赛智联,0.588235294,18.81,17,600602
002778.SZ,中晟高科,2.788408967,18.8,33,002778
300556.SZ,丝路视觉,3.526170799,18.79,33,300556
300955.SZ,嘉亨家化,5.44332211,18.79,33,300955
300645.SZ,正元智慧,6.101694915,18.78,33,300645
688655.SH,迅捷兴,-0.053219798,18.78,17,688655
000032.SZ,深桑达A,1.570113698,18.76,33,000032
301329.SZ,信音电子,2.460360853,18.74,33,301329
688370.SH,丛麟科技,0.861604739,18.73,17,688370
603927.SH,中科软,1.243243243,18.73,17,603927
600501.SH,航天晨光,3.309431881,18.73,17,600501
002903.SZ,宇环数控,1.793478261,18.73,33,002903
301077.SZ,星华新材,0.807319699,18.73,33,301077
301320.SZ,豪江智能,0.970873786,18.72,33,301320
002855.SZ,捷荣技术,0.537345513,18.71,33,002855
605259.SH,绿田机械,0.214247456,18.71,17,605259
301260.SZ,格力博,0.107009096,18.71,33,301260
600803.SH,新奥股份,0.754310345,18.7,17,600803
688132.SH,邦彦技术,5.709440362,18.7,17,688132
300505.SZ,川金诺,0.70005385,18.7,33,300505
002995.SZ,天地在线,3.20441989,18.68,33,002995
688004.SH,博汇科技,3.951029494,18.68,17,688004
603568.SH,伟明环保,-1.061007958,18.65,17,603568
300741.SZ,华宝股份,0.866269626,18.63,33,300741
300761.SZ,立华股份,-1.01010101,18.62,33,300761
870656.BJ,海昇药业,1.250679717,18.62,151,870656
834950.BJ,迅安科技,2.028508772,18.61,151,834950
300566.SZ,激智科技,2.760905577,18.61,33,300566
300822.SZ,贝仕达克,2.084476138,18.61,33,300822
688607.SH,康众医疗,6.958021852,18.6,17,688607
688085.SH,三友医疗,2.991689751,18.59,17,688085
301588.SZ,美新科技,0.053850296,18.58,33,301588
300738.SZ,奥飞数据,1.198257081,18.58,33,300738
600872.SH,中炬高新,-0.161203654,18.58,17,600872
301267.SZ,华厦眼科,2.257709251,18.57,33,301267
688292.SH,浩瀚深度,2.596685083,18.57,17,688292
002984.SZ,森麒麟,-0.053908356,18.54,33,002984
300663.SZ,科蓝软件,6.678180771,18.53,33,300663
002862.SZ,实丰文化,1.202843084,18.51,33,002862
601899.SH,紫金矿业,0.543183053,18.51,17,601899
300897.SZ,山科智能,0.982532751,18.5,33,300897
688135.SH,利扬芯片,1.481075151,18.5,17,688135
603080.SH,新疆火炬,1.872246696,18.5,17,603080
600694.SH,大商股份,1.314348302,18.5,17,600694
600389.SH,江山股份,1.370614035,18.49,17,600389
301156.SZ,美农生物,1.650165017,18.48,33,301156
603180.SH,金牌家居,0.653950954,18.47,17,603180
600012.SH,皖通高速,0.108401084,18.47,17,600012
600206.SH,有研新材,3.70994941,18.45,17,600206
601211.SH,国泰海通,0,18.44,17,601211
831087.BJ,秋乐种业,2.105263158,18.43,151,831087
603096.SH,新经典,1.880530973,18.42,17,603096
603214.SH,爱婴室,0.877192982,18.4,17,603214
688613.SH,奥精医疗,0.877192982,18.4,17,688613
002508.SZ,老板电器,0.76754386,18.38,33,002508
300691.SZ,联合光电,3.611738149,18.36,33,300691
002484.SZ,江海股份,1.157024793,18.36,33,002484
300467.SZ,迅游科技,0.603070175,18.35,33,300467
000403.SZ,派林生物,0.109229929,18.33,33,000403
600062.SH,华润双鹤,-0.054525627,18.33,17,600062
002428.SZ,云南锗业,1.215469613,18.32,33,002428
873706.BJ,铁拓机械,0,18.32,151,873706
605028.SH,世茂能源,5.597230237,18.3,17,605028
002866.SZ,传艺科技,2.006688963,18.3,33,002866
688172.SH,燕东微,2.007808143,18.29,17,688172
000581.SZ,威孚高科,-0.54377379,18.29,33,000581
834770.BJ,艾能聚,-1.666666667,18.29,151,834770
002626.SZ,金达威,4.4,18.27,33,002626
300069.SZ,金利华电,2.124091671,18.27,33,300069
300045.SZ,华力创通,3.630175837,18.27,33,300045
300745.SZ,欣锐科技,3.163841808,18.26,33,300745
300802.SZ,矩子科技,1.051466519,18.26,33,300802
000519.SZ,中兵红箭,3.284258211,18.24,33,000519
837212.BJ,智新电子,-1.989247312,18.23,151,837212
601882.SH,海天精工,0.220143093,18.21,17,601882
603790.SH,雅运股份,1.846670397,18.2,17,603790
603776.SH,永安行,7.252358491,18.19,17,603776
605060.SH,联德股份,-0.219418541,18.19,17,605060
605178.SH,时空科技,1.508379888,18.17,17,605178
002760.SZ,凤形股份,2.426636569,18.15,33,002760
688479.SH,友车科技,3.011363636,18.13,17,688479
002886.SZ,沃特股份,1.683501684,18.12,33,002886
001324.SZ,长青科技,1.512605042,18.12,33,001324
688126.SH,沪硅产业,0.77994429,18.09,17,688126
832802.BJ,保丽洁,2.609188883,18.09,151,832802
300245.SZ,天玑科技,4.811594203,18.08,33,300245
002946.SZ,新乳业,-0.659340659,18.08,33,002946
002155.SZ,湖南黄金,1.459034792,18.08,33,002155
603209.SH,兴通股份,9.981740718,18.07,17,603209
688669.SH,聚石化学,1.403705783,18.06,17,688669
300967.SZ,晓鸣股份,1.348314607,18.04,33,300967
603949.SH,雪龙集团,1.921989825,18.03,17,603949
688081.SH,兴图新科,3.266475645,18.02,17,688081
603922.SH,金鸿顺,-0.055493896,18.01,17,603922
688733.SH,壹石通,2.098695406,18,17,688733
300918.SZ,南山智尚,0.334448161,18,33,300918
603960.SH,克来机电,1.238041643,17.99,17,603960
603078.SH,江化微,1.468926554,17.96,17,603078
300846.SZ,首都在线,1.069217783,17.96,33,300846
688388.SH,嘉元科技,5.712603062,17.95,17,688388
002268.SZ,电科网安,4.553415061,17.91,33,002268
603042.SH,华脉科技,2.696500287,17.9,17,603042
603656.SH,泰禾智能,0.448933782,17.9,17,603656
301305.SZ,朗坤科技,3.052995392,17.89,33,301305
002835.SZ,同为股份,1.821286283,17.89,33,002835
838670.BJ,恒进感应,2.346880366,17.88,151,838670
603919.SH,金徽酒,-0.334448161,17.88,17,603919
688299.SH,长阳科技,2.701149425,17.87,17,688299
002715.SZ,登云股份,3.837209302,17.86,33,002715
300985.SZ,致远新能,-0.501672241,17.85,33,300985
301376.SZ,致欧科技,0.224592925,17.85,33,301376
603048.SH,浙江黎明,3.779069767,17.85,17,603048
300966.SZ,共同药业,3.841676368,17.84,33,300966
300719.SZ,安达维尔,5.067766647,17.83,33,300719
002664.SZ,信质集团,0.337647721,17.83,33,002664
301268.SZ,铭利达,2.413793103,17.82,33,301268
600137.SH,浪莎股份,1.771428571,17.81,17,600137
838163.BJ,方大新材,3.012746234,17.78,151,838163
003030.SZ,祖名股份,0.909090909,17.76,33,003030
002080.SZ,中材科技,0.910125142,17.74,33,002080
603217.SH,元利科技,1.372212693,17.73,17,603217
002816.SZ,*ST和科,4.174015285,17.72,33,002816
603178.SH,圣龙股份,1.547277937,17.72,17,603178
301276.SZ,嘉曼服饰,0,17.71,33,301276
301429.SZ,森泰股份,2.251732102,17.71,33,301429
605177.SH,东亚药业,2.253032929,17.7,17,605177
003004.SZ,*ST声迅,1.725129385,17.69,33,003004
300581.SZ,晨曦航空,-1.007838746,17.68,33,300581
600741.SH,华域汽车,-0.225733634,17.68,17,600741
603201.SH,常润股份,1.727115717,17.67,17,603201
300113.SZ,顺网科技,0.741163056,17.67,33,300113
300902.SZ,国安达,1.087578706,17.66,33,300902
600031.SH,三一重工,0.971983991,17.66,17,600031
001260.SZ,坤泰股份,2.082128398,17.65,33,001260
603266.SH,天龙股份,1.612903226,17.64,17,603266
601965.SH,中国汽研,-0.563697858,17.64,17,601965
601089.SH,福元医药,-5.721925134,17.63,17,601089
001218.SZ,丽臣实业,2.031340685,17.58,33,001218
301211.SZ,亨迪药业,4.705181656,17.58,33,301211
301229.SZ,纽泰格,1.034482759,17.58,33,301229
603976.SH,正川股份,3.964497041,17.57,17,603976
301399.SZ,英特科技,2.151162791,17.57,33,301399
688678.SH,福立旺,0.171330668,17.54,17,688678
605005.SH,合兴股份,0.228702115,17.53,17,605005
688360.SH,德马科技,2.096680256,17.53,17,688360
301539.SZ,宏鑫科技,1.742160279,17.52,33,301539
688317.SH,之江生物,0.631820793,17.52,17,688317
872931.BJ,无锡鼎邦,4.099821747,17.52,151,872931
300982.SZ,苏文电能,1.448435689,17.51,33,300982
301566.SZ,达利凯普,2.099125364,17.51,33,301566
688329.SH,艾隆科技,3.978622328,17.51,17,688329
600476.SH,湘邮科技,4.228707564,17.5,17,600476
605378.SH,野马电池,1.803374055,17.5,17,605378
300402.SZ,宝色股份,2.100350058,17.5,33,300402
601788.SH,光大证券,2.821869489,17.49,17,601788
688308.SH,欧科亿,0.632911392,17.49,17,688308
300755.SZ,华致酒行,2.701115678,17.49,33,300755
000951.SZ,中国重汽,3.246753247,17.49,33,000951
300594.SZ,朗进科技,2.944640754,17.48,33,300594
601607.SH,上海医药,0,17.47,17,601607
301027.SZ,华蓝集团,0.344629523,17.47,33,301027
002888.SZ,惠威科技,3.866745985,17.46,33,002888
003027.SZ,同兴科技,1.572510192,17.44,33,003027
300717.SZ,华信新材,2.654867257,17.4,33,300717
300847.SZ,中船汉光,-0.286532951,17.4,33,300847
603079.SH,圣达生物,-1.694915254,17.4,17,603079
688584.SH,上海合晶,1.51780502,17.39,17,688584
603659.SH,璞泰来,1.459427904,17.38,17,603659
603211.SH,晋拓股份,1.460280374,17.37,17,603211
300220.SZ,金运激光,3.086053412,17.37,33,300220
600610.SH,中毅达,10.019023462,17.35,17,600610
688106.SH,金宏气体,0.173210162,17.35,17,688106
300491.SZ,通合科技,2.120141343,17.34,33,300491
300829.SZ,金丹科技,1.941176471,17.33,33,300829
002270.SZ,华明装备,-1.198630137,17.31,33,002270
300428.SZ,立中集团,0.75669383,17.31,33,300428
603029.SH,天鹅股份,1.288056206,17.3,17,603029
002757.SZ,南兴股份,1.051401869,17.3,33,002757
301511.SZ,德福科技,2.548903379,17.3,33,301511
831195.BJ,三祥科技,3.592814371,17.3,151,831195
831641.BJ,格利尔,2.855443189,17.29,151,831641
300793.SZ,佳禾智能,3.039332539,17.29,33,300793
600761.SH,安徽合力,-1.985252411,17.28,17,600761
603093.SH,南华期货,-3.301622832,17.28,17,603093
300290.SZ,荣科科技,-1.763367463,17.27,33,300290
600265.SH,ST景谷,-0.403923832,17.26,22,600265
001287.SZ,中电港,1.530311948,17.25,33,001287
600131.SH,国网信通,0.583090379,17.25,17,600131
603515.SH,欧普照明,-0.2891845,17.24,17,603515
000935.SZ,四川双马,0.81871345,17.24,33,000935
605151.SH,西上海,3.052064632,17.22,17,605151
002777.SZ,久远银海,3.734939759,17.22,33,002777
002232.SZ,启明信息,2.622169249,17.22,33,002232
601020.SH,华钰矿业,2.317290553,17.22,17,601020
605599.SH,菜百股份,4.426925409,17.22,17,605599
603598.SH,引力传媒,0.29154519,17.2,17,603598
000021.SZ,深科技,2.380952381,17.2,33,000021
002967.SZ,广电计量,3.179364127,17.2,33,002967
002838.SZ,道恩股份,0.82111437,17.19,33,002838
688355.SH,明志科技,0.703399766,17.18,17,688355
430718.BJ,合肥高科,2.812687014,17.18,151,430718
300075.SZ,数字政通,5.983960518,17.18,33,300075
600367.SH,红星发展,6.982543641,17.16,17,600367
600926.SH,杭州银行,0,17.15,17,600926
430476.BJ,海能技术,3.190848886,17.14,151,430476
300019.SZ,硅宝科技,1.541197392,17.13,33,300019
300713.SZ,英可瑞,2.821128451,17.13,33,300713
603612.SH,索通发展,-0.058377116,17.12,17,603612
301356.SZ,天振股份,2.57639305,17.12,33,301356
600055.SH,万东医疗,0.528789659,17.11,17,600055
603586.SH,金麒麟,1.664684899,17.1,17,603586
688209.SH,英集芯,0.529723367,17.08,17,688209
002915.SZ,中欣氟材,1.425178147,17.08,33,002915
300977.SZ,深圳瑞捷,1.849642005,17.07,33,300977
002149.SZ,西部材料,2.276812463,17.07,33,002149
000025.SZ,特力A,1.426024955,17.07,33,000025
601688.SH,华泰证券,1.547619048,17.06,17,601688
301151.SZ,冠龙节能,1.007109005,17.05,33,301151
300229.SZ,拓尔思,2.527075812,17.04,33,300229
003011.SZ,海象新材,0.591366056,17.01,33,003011
300342.SZ,天银机电,3.406326034,17,33,300342
834765.BJ,美之高,0.830367734,17,151,834765
300549.SZ,优德精密,1.980792317,16.99,33,300549
002942.SZ,新农股份,1.372315036,16.99,33,002942
603131.SH,上海沪工,1.676646707,16.98,17,603131
603036.SH,如通股份,-1.164144354,16.98,17,603036
603638.SH,艾迪精密,0.712166172,16.97,17,603638
