股票代码,股票简称,最新价,最新涨跌幅,个股热度[20250604],个股热度排名[20250604],market_code,code
002105.SZ,信隆健康,8.76,-0.792751982,23854.0,404,33,002105
300339.SZ,润和软件,51.23,1.808426073,23836.0,405,33,300339
300551.SZ,古鳌科技,9.86,6.94143167,23694.5,406,33,300551
300476.SZ,胜宏科技,86.85,2.092394499,23669.0,407,33,300476
002553.SZ,南方精工,21.97,0.411334552,23615.0,408,33,002553
002354.SZ,天娱数科,6.39,0.156739812,23580.0,409,33,002354
600439.SH,瑞贝卡,3.84,3.504043127,23512.5,410,17,600439
000983.SZ,山西焦煤,6.38,3.069466882,23495.5,411,33,000983
000950.SZ,重药控股,5.28,5.179282869,23485.5,412,33,000950
603366.SH,日出东方,10.32,1.37524558,23456.0,413,17,603366
603630.SH,拉芳家化,26.3,4.40651052,23445.0,414,17,603630
601956.SH,东贝集团,6.92,-0.717360115,23430.5,415,17,601956
300622.SZ,博士眼镜,31.88,4.696223317,23410.0,416,33,300622
000651.SZ,格力电器,45.32,0.755891507,23264.5,417,33,000651
000564.SZ,供销大集,2.45,0.409836066,23259.0,418,33,000564
600800.SH,渤海化学,4,5.540897098,23155.5,419,17,600800
002714.SZ,牧原股份,41.75,0.505536832,23149.0,420,33,002714
002681.SZ,奋达科技,6.92,2.518518519,23019.0,421,33,002681
600774.SH,汉商集团,9.23,5.848623853,22969.0,422,17,600774
300997.SZ,欢乐家,19.28,3.433476395,22938.0,423,33,300997
603716.SH,塞力医疗,12.56,-3.235747304,22857.0,424,17,603716
002955.SZ,鸿合科技,25.49,1.190948789,22731.0,425,33,002955
688111.SH,金山办公,286.83,2.721770583,22699.5,426,17,688111
000966.SZ,长源电力,4.77,-0.209205021,22662.5,427,33,000966
600570.SH,恒生电子,26.69,-0.074878323,22587.0,428,17,600570
603666.SH,亿嘉和,35.35,5.648535565,22571.0,429,17,603666
688041.SH,海光信息,136.13,0,22455.5,430,17,688041
301005.SZ,超捷股份,38.33,1.671087533,22446.0,431,33,301005
603083.SH,剑桥科技,38.03,5.404656319,22440.5,432,17,603083
600415.SH,小商品城,18.32,0.825536599,22379.5,433,17,600415
002317.SZ,众生药业,13.51,-1.314828342,22378.5,434,33,002317
300132.SZ,青松股份,6.64,4.402515723,22306.5,435,33,300132
600638.SH,新黄浦,5.82,5.818181818,22251.5,436,17,600638
002355.SZ,兴民智通,7.49,0.943396226,22151.5,437,33,002355
300348.SZ,长亮科技,14.02,2.335766423,22149.5,438,33,300348
001332.SZ,锡装股份,41.2,4.014137844,22131.5,439,33,001332
002343.SZ,慈文传媒,7.9,1.673101673,22128.0,440,33,002343
600869.SH,远东股份,5.07,-0.392927308,22124.5,441,17,600869
600993.SH,马应龙,31,4.447439353,22009.0,442,17,600993
600551.SH,时代出版,8.37,-3.571428571,22008.5,443,17,600551
301396.SZ,宏景科技,64.97,5.900570497,21997.0,444,33,301396
605337.SH,李子园,15.6,2.094240838,21939.0,445,17,605337
300600.SZ,国瑞科技,9.63,8.202247191,21921.0,446,33,300600
301141.SZ,中科磁业,41.47,9.016824395,21771.0,447,33,301141
600186.SH,莲花控股,6.15,0.326264274,21758.5,448,17,600186
002530.SZ,金财互联,10.35,0.975609756,21718.5,449,33,002530
600419.SH,天润乳业,11.43,8.650190114,21709.5,450,17,600419
300251.SZ,光线传媒,17.84,0.393922341,21643.5,451,33,300251
002811.SZ,郑中设计,10.93,1.769087523,21615.5,452,33,002811
000958.SZ,电投产融,7.06,-1.258741259,21542.5,454,33,000958
002364.SZ,中恒电气,15.02,0.133333333,21542.5,453,33,002364
000938.SZ,紫光股份,24.17,1.256807708,21532.0,455,33,000938
000948.SZ,南天信息,19.39,1.253263708,21510.0,456,33,000948
000524.SZ,岭南控股,11.87,3.397212544,21414.0,457,33,000524
600887.SH,伊利股份,30.59,0.065423618,21387.5,458,17,600887
300180.SZ,华峰超纤,7.74,-1.023017903,21375.5,459,33,300180
002490.SZ,山东墨龙,4.12,4.303797468,21288.5,460,33,002490
000812.SZ,陕西金叶,4.76,4.157549234,21284.5,461,33,000812
002460.SZ,赣锋锂业,31.22,3.61765682,21275.0,462,33,002460
300957.SZ,贝泰妮,50,1.317122594,21206.5,463,33,300957
603986.SH,兆易创新,115.58,2.391920624,21187.5,464,17,603986
300035.SZ,中科电气,14.49,1.541695865,21100.5,465,33,300035
000001.SZ,平安银行,11.84,0.254022015,21051.5,466,33,000001
600986.SH,浙文互联,8.41,-0.591016548,20981.0,467,17,600986
603501.SH,韦尔股份,128.14,2.841091493,20910.0,468,17,603501
002400.SZ,省广集团,7.41,1.506849315,20907.5,469,33,002400
002625.SZ,光启技术,39.99,0.175350701,20832.5,470,33,002625
000657.SZ,中钨高新,12.04,3.525365434,20798.0,471,33,000657
300896.SZ,爱美客,179.75,3.316473158,20782.0,472,33,300896
002415.SZ,海康威视,28.25,0.7489301,20768.5,473,33,002415
300691.SZ,联合光电,18.72,4.522613065,20767.0,474,33,300691
600829.SH,人民同泰,8.8,6.925880923,20733.0,475,17,600829
000712.SZ,锦龙股份,12.42,2.89975145,20727.5,476,33,000712
002847.SZ,盐津铺子,97.71,5.88426528,20694.5,477,33,002847
300548.SZ,博创科技,49.86,3.659043659,20628.5,478,33,300548
603006.SH,联明股份,13.41,-3.663793103,20589.0,479,17,603006
000801.SZ,四川九洲,16.15,-2.416918429,20553.0,480,33,000801
603192.SH,汇得科技,21.59,0.840728631,20446.0,481,17,603192
300033.SZ,同花顺,249.7,1.084932394,20426.0,482,33,300033
002378.SZ,章源钨业,8.59,2.261904762,20380.5,483,33,002378
300961.SZ,深水海纳,18.29,0,20366.0,484,33,300961
001206.SZ,依依股份,22.38,3.755215577,20342.5,485,33,001206
301509.SZ,金凯生科,38.41,-1.512820513,20306.5,486,33,301509
002065.SZ,东华软件,9.19,0.657174151,20306.0,487,33,002065
603918.SH,金桥信息,18.07,1.232492997,20227.5,488,17,603918
600150.SH,中国船舶,30.93,0.454693082,20225.5,489,17,600150
000062.SZ,深圳华强,25.62,1.184834123,20211.5,490,33,000062
002405.SZ,四维图新,8.57,1.660735469,20205.5,491,33,002405
002724.SZ,海洋王,6.88,3.303303303,20184.0,492,33,002724
603477.SH,巨星农牧,22.19,1.416819013,20170.0,493,17,603477
302132.SZ,中航成飞,77.21,-0.438426821,20163.0,494,33,302132
300058.SZ,蓝色光标,6.22,0.161030596,20157.5,495,33,300058
300157.SZ,新锦动力,3.89,6.284153005,20119.0,496,33,300157
000002.SZ,万科A,6.62,0.607902736,20068.0,497,33,000002
000045.SZ,深纺织A,11.43,3.25203252,20066.5,498,33,000045
002312.SZ,川发龙蟒,11.35,0.531443756,20063.5,499,33,002312
603072.SH,天和磁材,51.93,2.547393365,19988.0,500,17,603072
603065.SH,宿迁联盛,9.46,-2.171664943,19987.0,501,17,603065
301399.SZ,英特科技,18.62,11.430281269,19968.5,502,33,301399
600505.SH,西昌电力,15.07,0.466666667,19935.0,503,17,600505
002898.SZ,*ST赛隆,12.99,5.012126112,19886.0,504,33,002898
600196.SH,复星医药,25.44,0.672734468,19819.0,505,17,600196
605118.SH,力鼎光电,22.8,4.157149383,19813.5,506,17,605118
002915.SZ,中欣氟材,18.79,1.07584723,19810.0,507,33,002915
001696.SZ,宗申动力,22.09,-0.495495495,19797.5,508,33,001696
601022.SH,宁波远洋,9.74,1.882845188,19787.0,509,17,601022
600743.SH,华远地产,2.27,3.652968037,19737.5,510,17,600743
300509.SZ,新美星,9.16,7.638072855,19700.5,511,33,300509
000523.SZ,红棉股份,3.59,4.664723032,19671.0,512,33,000523
601858.SH,中国科传,20.55,3.787878788,19614.0,513,17,601858
600543.SH,莫高股份,5.89,-2.483443709,19578.5,514,17,600543
301287.SZ,康力源,39.68,5.25198939,19530.5,515,33,301287
605198.SH,安德利,61.93,5.00169549,19478.0,516,17,605198
000852.SZ,石化机械,6.52,3.656597774,19424.5,517,33,000852
002273.SZ,水晶光电,19.04,4.615384615,19355.0,518,33,002273
300434.SZ,金石亚药,10.59,2.023121387,19253.0,519,33,300434
002204.SZ,大连重工,6.14,2.163061564,19238.5,520,33,002204
300043.SZ,星辉娱乐,4.01,4.155844156,19220.5,521,33,300043
603167.SH,渤海轮渡,10.03,6.475583864,19219.0,522,17,603167
002085.SZ,万丰奥威,16,-0.31152648,19148.5,523,33,002085
600756.SH,浪潮软件,15.82,-1.739130435,19082.0,524,17,600756
300591.SZ,万里马,6.5,1.404056162,19055.5,525,33,300591
600206.SH,有研新材,17.37,1.460280374,19046.5,526,17,600206
832982.BJ,锦波生物,520,7.360379891,19021.5,527,151,832982
002851.SZ,麦格米特,44.74,3.925667828,19013.0,528,33,002851
002600.SZ,领益智造,8.2,1.610904585,18920.0,529,33,002600
002923.SZ,润都股份,13.42,2.756508423,18906.5,530,33,002923
002693.SZ,*ST双成,8.52,4.029304029,18826.5,531,33,002693
601919.SH,中远海控,16.13,-0.55487053,18746.5,532,17,601919
600446.SH,金证股份,16.27,-0.061425061,18711.5,533,17,600446
002230.SZ,科大讯飞,47.99,0.229741019,18709.5,534,33,002230
002861.SZ,瀛通通讯,15.05,1.41509434,18660.5,535,33,002861
600797.SH,浙大网新,9.36,0.321543408,18653.0,536,17,600797
600066.SH,宇通客车,24.15,-2.973081559,18636.5,537,17,600066
002114.SZ,罗平锌电,6.8,-5.424200278,18618.5,538,33,002114
002259.SZ,升达林业,4.36,5.569007264,18599.5,539,33,002259
600562.SH,国睿科技,27.25,3.297952995,18495.0,540,17,600562
002422.SZ,科伦药业,39.72,3.979057592,18494.0,541,33,002422
301068.SZ,大地海洋,34.69,10.795273076,18478.5,542,33,301068
001234.SZ,泰慕士,22.44,3.457814661,18422.0,543,33,001234
300233.SZ,金城医药,17.16,3.56065178,18417.5,544,33,300233
002437.SZ,誉衡药业,2.89,-0.344827586,18408.0,545,33,002437
002611.SZ,东方精工,12.47,0.321802092,18375.0,546,33,002611
003000.SZ,劲仔食品,15.65,6.607629428,18352.5,547,33,003000
300008.SZ,天海防务,6.24,0.483091787,18335.0,548,33,300008
600666.SH,奥瑞德,2.72,2.641509434,18327.0,549,17,600666
301120.SZ,新特电气,10.69,5.528134255,18302.0,550,33,301120
300911.SZ,亿田智能,39.84,11.347121297,18299.5,551,33,300911
688981.SH,中芯国际,83.18,0.860919122,18289.0,552,17,688981
601360.SH,三六零,10.17,0.892857143,18252.0,553,17,601360
300274.SZ,阳光电源,60.97,1.279069767,18244.0,554,33,300274
300240.SZ,飞力达,9.03,-3.833865815,18215.5,555,33,300240
688799.SH,华纳药厂,50.15,-9.850799928,18143.5,556,17,688799
600693.SH,东百集团,6.4,1.426307448,18126.5,557,17,600693
603086.SH,先达股份,9.48,2.486486486,18122.0,558,17,603086
301230.SZ,泓博医药,34.97,4.388059701,18097.0,559,33,301230
002798.SZ,帝欧家居,,,18087.5,560,33,002798
603881.SH,数据港,29.08,1.571777855,17860.5,561,17,603881
600805.SH,悦达投资,5.39,1.125703565,17835.0,562,17,600805
600979.SH,广安爱众,5.33,2.5,17795.5,563,17,600979
002856.SZ,美芝股份,10.89,-9.776304888,17754.5,564,33,002856
601908.SH,京运通,3.1,0.977198697,17750.5,565,17,601908
605033.SH,美邦股份,19.02,-2.210796915,17746.0,566,17,605033
001230.SZ,劲旅环境,22.09,-1.95295162,17731.5,567,33,001230
688379.SH,华光新材,31.59,10.184862225,17723.0,568,17,688379
600651.SH,飞乐音响,4.26,-2.068965517,17702.5,569,17,600651
002376.SZ,新北洋,7.21,1.264044944,17677.0,570,33,002376
002137.SZ,实益达,7.89,4.365079365,17487.0,571,33,002137
605167.SH,利柏特,10.6,-2.573529412,17483.0,572,17,605167
600358.SH,ST联合,5.75,4.927007299,17461.5,573,22,600358
603015.SH,弘讯科技,12.16,-5.369649805,17445.5,574,17,603015
300015.SZ,爱尔眼科,12.7,1.195219124,17420.5,575,33,300015
600682.SH,南京新百,7.19,3.304597701,17397.0,576,17,600682
603228.SH,景旺电子,33.03,5.459770115,17342.5,577,17,603228
600558.SH,大西洋,5.29,-0.563909774,17331.5,578,17,600558
000506.SZ,*ST中润,,,17309.5,579,33,000506
600735.SH,新华锦,8.24,3.51758794,17309.0,580,17,600735
002023.SZ,海特高新,10.78,-2.177858439,17290.5,581,33,002023
601899.SH,紫金矿业,18.09,0.166112957,17250.5,582,17,601899
600157.SH,永泰能源,1.35,0,17230.0,583,17,600157
603839.SH,安正时尚,7.53,0.938337802,17210.0,584,17,603839
002961.SZ,瑞达期货,17.84,4.32748538,17207.5,585,33,002961
603767.SH,中马传动,16.88,-0.412979351,17207.0,586,17,603767
600633.SH,浙数文化,13.16,-2.156133829,17191.5,587,17,600633
300759.SZ,康龙化成,24.47,1.199338296,17184.5,588,33,300759
000025.SZ,特力A,18.56,0.487276665,17172.0,589,33,000025
601231.SH,环旭电子,14.41,6.899109792,17163.0,590,17,601231
600036.SH,招商银行,44.06,0.204685013,17143.5,591,17,600036
301095.SZ,广立微,55.85,-4.185966718,17117.0,592,33,301095
002560.SZ,通达股份,7.52,-0.791556728,16990.5,593,33,002560
002896.SZ,中大力德,75.36,1.331181928,16990.0,594,33,002896
000729.SZ,燕京啤酒,14.36,0.771929825,16989.5,595,33,000729
300422.SZ,博世科,5.39,2.277039848,16944.0,596,33,300422
300771.SZ,智莱科技,13.08,-3.681885125,16867.0,597,33,300771
000037.SZ,深南电A,9.03,-1.526717557,16857.5,598,33,000037
300702.SZ,天宇股份,24.89,-8.290346352,16838.0,599,33,300702
600549.SH,厦门钨业,20.27,2.115869018,16820.0,600,17,600549
600521.SH,华海药业,18.58,-0.161203654,16817.0,601,17,600521
603883.SH,老百姓,20.43,4.715530497,16789.0,602,17,603883
002167.SZ,东方锆业,9.33,2.753303965,16786.5,603,33,002167
002352.SZ,顺丰控股,47.25,-1.398163606,16753.5,604,33,002352
603993.SH,洛阳钼业,7.38,2.074688797,16750.5,605,17,603993
300459.SZ,汤姆猫,5.41,0.371057514,16725.0,606,33,300459
603766.SH,隆鑫通用,14.22,6.278026906,16720.5,607,17,603766
000026.SZ,飞亚达,14.8,0.611828688,16695.5,608,33,000026
002558.SZ,巨人网络,15.64,1.295336788,16686.0,609,33,002558
000409.SZ,云鼎科技,11.16,0,16680.0,610,33,000409
603818.SH,曲美家居,3.86,2.659574468,16603.5,611,17,603818
301269.SZ,华大九天,125.09,-4.005832246,16576.5,612,33,301269
600121.SH,郑州煤电,3.9,4.278074866,16537.5,613,17,600121
603365.SH,水星家纺,21.19,5.897051474,16529.5,614,17,603365
000837.SZ,秦川机床,12.12,2.624894157,16520.0,615,33,000837
601288.SH,农业银行,5.57,0,16514.5,616,17,601288
300879.SZ,大叶股份,43.6,-0.456621005,16477.0,617,33,300879
000617.SZ,中油资本,6.92,-0.288184438,16430.5,618,33,000617
600733.SH,北汽蓝谷,7.19,0.559440559,16405.5,619,17,600733
600787.SH,中储股份,6.13,-1.129032258,16375.0,620,17,600787
002326.SZ,永太科技,12.86,2.63367917,16354.5,621,33,002326
601985.SH,中国核电,9.5,0,16306.0,622,17,601985
002224.SZ,三力士,4.85,0.414078675,16283.0,623,33,002224
605055.SH,迎丰股份,7.88,1.025641026,16232.0,624,17,605055
603506.SH,南都物业,13.73,-1.151907847,16226.0,625,17,603506
600438.SH,通威股份,16.31,0.741198271,16211.5,626,17,600438
002166.SZ,莱茵生物,8.29,3.625,16192.0,627,33,002166
300139.SZ,晓程科技,20.15,1.973684211,16135.5,628,33,300139
002232.SZ,启明信息,18.66,-0.744680851,16073.5,629,33,002232
300561.SZ,*ST汇科,13.51,1.578947368,16031.0,630,33,300561
002902.SZ,铭普光磁,18.63,4.252937885,15934.5,631,33,002902
301225.SZ,恒勃股份,76.14,-8.098974049,15927.5,632,33,301225
600108.SH,亚盛集团,3.03,3.06122449,15897.5,633,17,600108
002607.SZ,中公教育,2.96,0.680272109,15873.5,634,33,002607
601211.SH,国泰海通,18.05,1.063829787,15867.0,635,17,601211
301322.SZ,绿通科技,29.85,-9.900392394,15849.0,636,33,301322
301236.SZ,软通动力,54.06,0.539334201,15847.0,637,33,301236
002134.SZ,天津普林,21.06,-8.514335361,15816.5,638,33,002134
003040.SZ,楚天龙,13.97,-1.61971831,15802.0,639,33,003040
300377.SZ,赢时胜,23.1,1.271372205,15799.0,640,33,300377
600183.SH,生益科技,27.3,5.691056911,15791.0,641,17,600183
001298.SZ,好上好,19.99,-0.29925187,15784.0,642,33,001298
600101.SH,明星电力,10.51,1.154956689,15754.5,643,17,600101
002730.SZ,电光科技,16.89,0.237388724,15724.5,644,33,002730
001208.SZ,华菱线缆,10.64,-1.023255814,15703.0,645,33,001208
002519.SZ,银河电子,5.15,0.5859375,15659.0,646,33,002519
300040.SZ,九洲集团,7.29,0.137362637,15634.0,647,33,300040
603699.SH,纽威股份,33.53,5.440251572,15587.5,648,17,603699
002215.SZ,诺普信,11.07,-1.948627104,15564.0,649,33,002215
600391.SH,航发科技,26.25,-0.379506641,15536.5,650,17,600391
000880.SZ,潍柴重机,31.22,-0.191815857,15446.5,651,33,000880
002269.SZ,美邦服饰,1.81,1.685393258,15428.0,652,33,002269
603232.SH,格尔软件,14.68,-2.717031146,15422.5,653,17,603232
001391.SZ,国货航,7.06,0,15414.5,654,33,001391
300148.SZ,天舟文化,5.19,2.366863905,15392.0,655,33,300148
300723.SZ,一品红,51.67,-0.308701524,15362.0,656,33,300723
603089.SH,正裕工业,13.01,4.246794872,15354.5,657,17,603089
600171.SH,上海贝岭,33.18,0.060313631,15341.0,658,17,600171
601007.SH,金陵饭店,7.63,1.059602649,15331.0,659,17,601007
002115.SZ,三维通信,7.79,-0.76433121,15321.5,660,33,002115
300682.SZ,朗新集团,16.83,-0.531914894,15320.0,661,33,300682
300121.SZ,阳谷华泰,13.92,-2.109704641,15300.5,662,33,300121
300746.SZ,汉嘉设计,15.66,-3.926380368,15299.0,663,33,300746
301205.SZ,联特科技,69.1,9.145474649,15270.5,664,33,301205
002875.SZ,安奈儿,,,15270.0,665,33,002875
002733.SZ,雄韬股份,15.52,3.466666667,15265.0,666,33,002733
600690.SH,海尔智家,24.84,0.444803882,15253.5,667,17,600690
603085.SH,天成自控,11.83,6.576576577,15174.5,668,17,603085
300100.SZ,双林股份,43.36,-0.573263013,15170.0,669,33,300100
601633.SH,长城汽车,22.53,0.311665183,15169.5,670,17,601633
601988.SH,中国银行,5.5,-0.362318841,15168.0,671,17,601988
300014.SZ,亿纬锂能,46.6,3.532548323,15164.0,672,33,300014
002304.SZ,洋河股份,66.49,0.696653036,15154.5,673,33,002304
003003.SZ,天元股份,12.34,-2.218700475,15091.0,674,33,003003
600584.SH,长电科技,32.43,1.248829223,15085.5,675,17,600584
688206.SH,概伦电子,28.8,-9.405473419,15084.0,676,17,688206
873665.BJ,科强股份,17,17.565698479,15063.0,677,151,873665
002136.SZ,安纳达,11.07,1.003649635,15030.0,678,33,002136
600202.SH,哈空调,5.75,2.678571429,14940.0,679,17,600202
300473.SZ,德尔股份,31.97,-4.510155317,14930.5,680,33,300473
002416.SZ,爱施德,11.41,2.423698384,14928.5,681,33,002416
000777.SZ,中核科技,19.26,-1.078582435,14921.5,682,33,000777
002093.SZ,国脉科技,10.98,0,14871.0,683,33,002093
300718.SZ,长盛轴承,69.89,1.363306744,14849.0,684,33,300718
600721.SH,百花医药,7.97,0.125628141,14845.5,685,17,600721
600095.SH,湘财股份,8.33,0.96969697,14845.0,686,17,600095
002303.SZ,美盈森,3.8,4.109589041,14825.5,687,33,002303
600178.SH,东安动力,12.34,-2.141157811,14810.0,688,17,600178
601880.SH,辽港股份,1.48,0,14805.5,689,17,601880
600698.SH,湖南天雁,6.84,0.440528634,14768.0,690,17,600698
300142.SZ,沃森生物,10.52,0.19047619,14733.5,691,33,300142
600053.SH,九鼎投资,15.43,2.456839309,14728.5,692,17,600053
002393.SZ,力生制药,20.17,-0.689315608,14721.0,693,33,002393
300386.SZ,飞天诚信,18.9,-0.052882073,14662.5,694,33,300386
002049.SZ,紫光国微,64.25,0.015566625,14639.0,695,33,002049
600880.SH,博瑞传播,4.88,-1.612903226,14619.5,696,17,600880
603949.SH,雪龙集团,20.73,-0.288600289,14612.5,697,17,603949
000545.SZ,金浦钛业,2.71,1.498127341,14603.5,698,33,000545
002562.SZ,兄弟科技,4.78,3.239740821,14595.5,699,33,002562
000100.SZ,TCL科技,4.34,1.639344262,14510.0,700,33,000100
002547.SZ,春兴精工,4.64,-0.429184549,14501.0,701,33,002547
002708.SZ,光洋股份,11.09,0.180668473,14500.0,702,33,002708
002752.SZ,昇兴股份,5.7,5.751391466,14463.5,703,33,002752
300713.SZ,英可瑞,17.7,5.545617174,14424.0,704,33,300713
600353.SH,旭光电子,10.3,-2.184235518,14387.5,706,17,600353
601857.SH,中国石油,8.39,1.084337349,14387.5,705,17,601857
300766.SZ,每日互动,34.25,0.79458505,14382.5,707,33,300766
600863.SH,内蒙华电,4.16,2.463054187,14370.5,708,17,600863
300640.SZ,德艺文创,6.89,4.711246201,14346.5,709,33,300640
002459.SZ,晶澳科技,9.38,2.067464635,14335.5,710,33,002459
603960.SH,克来机电,19.7,-1.005025126,14325.5,711,17,603960
002842.SZ,翔鹭钨业,8.75,2.459016393,14290.0,712,33,002842
300047.SZ,天源迪科,14.81,0.338753388,14278.0,713,33,300047
301015.SZ,百洋医药,19.92,6.353443673,14241.0,714,33,301015
000963.SZ,华东医药,44.62,0.202110936,14216.0,715,33,000963
603030.SH,全筑股份,2.9,0.694444444,14171.5,716,17,603030
000620.SZ,新华联,1.69,1.807228916,14093.5,717,33,000620
300791.SZ,仙乐健康,25.87,5.678104575,14083.0,718,33,300791
002821.SZ,凯莱英,94.95,1.010638298,14041.0,719,33,002821
002748.SZ,世龙实业,9.45,4.767184035,14021.5,720,33,002748
000756.SZ,新华制药,15.42,-0.708306504,14005.0,721,33,000756
605179.SH,一鸣食品,21.84,1.345707657,14003.5,722,17,605179
002185.SZ,华天科技,8.79,1.150747986,13994.5,723,33,002185
601011.SH,宝泰隆,2.57,5.327868852,13975.0,724,17,601011
600406.SH,国电南瑞,21.86,0.04576659,13973.0,725,17,600406
300738.SZ,奥飞数据,20.2,2.071753411,13966.5,726,33,300738
600104.SH,上汽集团,15.39,0.851900393,13954.5,727,17,600104
600592.SH,龙溪股份,23.35,-1.143099069,13950.5,728,17,600592
